source_id,phot_g_mean_mag,bp_rp,parallax,parallax_over_error,pm,b,l,ecl_lat,ecl_lon,ruwe,v
1470682632777169664,19.36683,-0.108576,1.560937308380405,5.6558,148.64734,76.33609751229474,68.98394206775696,41.686036916076425,188.39349365989597,0.967321,451.3880105547189
3528713077053554432,17.200209,-0.416523,0.3703565942444595,4.1234,34.636738,49.13089487666768,301.552748447972,-7.926041889424445,196.34091042633693,0.976791,443.2974593533413
729192473703851264,19.817461,-0.065245,2.0586324447441102,4.768104,191.8784,59.38591467479062,202.24276928312491,17.884970946337006,149.0428295450911,1.032098,441.79991001660665
6438915331219654400,14.608497,-0.443252,0.8680922482503828,24.284718,80.888405,-26.272828295736886,333.4653428413681,-40.00694914482547,280.6920982052461,0.938566,441.6708474746805
3537042874067950336,17.492294,-0.375303,1.334429975338546,13.162349,123.76508,32.47345103328258,273.5917327253757,-27.658871167223317,177.36376120735554,1.038275,439.62328915365663
1415765359864865408,20.21085,0.791828,5.145613428981371,12.67864,475.62872,35.9395510492164,79.29664830005916,74.42422413919653,242.3946856214966,0.997524,438.13632306836087
3737057611255721472,16.019308,-0.422135,0.3949362801947682,6.729687,35.90319,74.48293632308645,316.10638237169087,17.48700909799085,190.3493788635506,1.062222,430.9077996600149
3195038476578336256,16.828493,-0.342909,0.3251993834176153,4.167587,29.50417,-43.075677286790174,198.55829043011548,-28.24163333725397,54.16880966006415,1.001899,430.0431378133799
4615529846653846016,20.086353,0.631851,3.480455121094939,9.098217,311.9182,-31.701719612643014,297.5177890075259,-71.76934217664856,281.34821078484276,1.003829,424.79856158479475
6670029411202563584,16.82341,-0.433559,0.3223697519627969,4.575238,28.59661,-30.701661634620596,349.0786745352265,-28.408227562469794,291.0674557949131,1.039328,420.4734668269674
4925179671389315968,19.805325,-0.027245,1.6681089888485885,5.252374,147.56364,-64.64193677475032,308.4257381579333,-49.83912864783598,339.39477601587805,1.012964,419.3081382423986
2914272062095015552,19.896057,0.081667,1.9803279864833696,5.899406,174.78044,-24.569904449571684,230.41372912432928,-49.03996667100494,85.95279165073106,1.035363,418.34448502552084
1682129610835350400,18.403294,-0.286423,2.3600358431915978,19.830904,208.24815,49.91840356303508,124.54640413964518,60.798961088122915,141.4957549318693,1.043308,418.25476986791017
3948319763985443200,17.487194,-0.144045,0.4523694740693354,4.585209,39.747307,82.02869927266575,279.503246942603,21.851148266194926,180.48906626696032,0.996125,416.47866433093077
2335322500798589184,16.516691,-0.479513,0.4185689848107307,5.123904,36.65693,-81.86088074315684,40.62067476439821,-25.02586210704828,352.60150249252507,1.032337,415.1139951636534
2654214506741818880,20.266537,0.856575,3.3971457208835734,5.382121,297.3829,-47.66908432838163,68.26588661850676,8.50012550138408,341.3060369776104,0.984546,414.9350899328909
3611573712136684928,19.663612,-0.114841,2.067008348282036,4.701821,180.32492,50.88413179054719,319.2887649701592,-0.8733491804223419,205.4621745858493,1.01951,413.5155644687028
4026695083122023552,20.360512,0.710457,4.122370327679639,5.053454,358.18036,77.91544966005097,185.82824403883902,29.202139332529605,166.1469654314607,1.063057,411.8443434650556
6414789778364569216,19.27886,-0.068787,2.069064609792511,9.141049,178.33292,-24.59475649772255,320.131294366209,-50.97248044686105,273.16999189956505,1.045757,408.5411441820837
1378348017099023360,16.789663,-0.480228,0.2683117047033103,5.517413,23.111185,47.20975281401979,59.48548487109932,56.73980532113891,228.0684139285795,0.986462,408.28266277535045
2497775064628920832,19.165173,0.203854,3.719366244415637,12.304443,318.33417,-51.28710418398845,174.41259550840266,-15.98345602144545,39.54857867202306,0.968408,405.68845730719136
5142197118950177280,17.536055,0.48167,13.035935503778749,134.00906,1111.3102,-73.56772068451649,178.7343095924662,-26.370140722530994,18.258917118245577,1.077071,404.0837924382738
1217609832414369536,20.58679,1.139254,7.335976429307796,9.668915,624.63104,52.2741926304022,35.45745576863052,40.63239399569149,224.82698480949668,0.962873,403.59332801683917
5863122429179888000,19.580624,1.322128,13.236652991655507,40.57916,1124.3032,0.8297891903115093,303.55173845596255,-49.876657709540545,225.13208946963107,1.033894,402.60912473494574
3905910019954089856,19.46843,0.071825,3.2913180722707094,9.916897,279.4593,69.34810664835194,270.6157078066688,9.249489897349555,177.96506475891684,1.049781,402.46399873374264
1212348119518459392,19.74802,1.345055,11.216546835035052,31.73293,951.5616,56.07036985931938,27.195411398787822,35.77238285456736,220.04473331764092,1.034582,402.1203652724993
2442769281029969152,19.57598,0.17514,1.8213116775113463,4.335356,153.6205,-65.66934897034814,89.75234553797821,-5.618481777556847,357.2828810869922,0.96508,399.80041451785934
709064710767864064,18.287891,-0.200596,1.9777874237224147,10.753841,165.65668,32.36614406184244,191.56415675308574,11.535058187363946,120.87076531642846,0.949439,397.01569578626777
6438782595254016640,19.050573,-0.364021,1.2267338274325796,4.738419,102.60653,-25.858524980445544,332.5257498889505,-40.68049844898457,279.8313666908329,0.966014,396.46330581408097
3488761493129414016,19.873726,0.317162,2.4951220956640663,5.650565,208.51237,37.29694537784846,293.77236834828113,-20.94343068047352,194.77028134518523,0.975975,396.1123420128032
772256044901728256,19.596804,0.141512,3.8130593978317546,11.405999,316.37473,66.94043275413644,160.82893521285268,37.15907456697459,153.70247630480424,0.9811,393.28424806937284
5225561334658390784,17.612339,0.073198,4.740077169239622,62.902252,392.1096,-13.3713066406979,296.5634464475986,-65.13479744797547,232.977148658145,0.956984,392.10320501414725
4564604522506736000,16.651009,-0.417734,2.9002475265966314,56.86104,239.75015,34.08936819136076,40.86563784794152,43.27153842695175,249.6717327921169,1.042551,391.83404617886436
4012334052509346432,17.97617,-0.443895,1.1611529721102796,9.491593,95.709206,84.90933215223944,155.92310093819142,32.29077750236155,174.83216573612307,1.004928,390.6992838760836
1847861025716984064,19.00008,-0.422626,0.9347408958500034,4.656246,77.00419,-15.418129139526165,75.95921535616266,40.668529841695886,333.6935855375012,0.978973,390.4823842507731
4935444952462713984,20.21105,0.531357,3.4336765285885287,7.78874,282.86334,-71.55258797779724,282.39943955874116,-48.12891504354192,357.1754384398023,1.036955,390.4771551042952
6378286851313682816,16.45839,-0.404854,0.46386727661382,8.457113,38.15767,-39.82723128444813,310.1822557259531,-60.70917509075652,299.1912052353509,0.986905,389.91185733062764
4711972748874854272,19.71405,0.470905,2.3749550536605004,8.499642,195.33113,-52.448636399430214,296.7061685317836,-62.87877796074791,332.3573962675349,0.92697,389.847192865825
5426907919727171200,17.305456,-0.031549,0.7115383220596714,10.737353,58.479908,2.3527226214013384,267.08294681933677,-56.629219485008306,162.95079309865932,0.992992,389.57109585868943
4784352882073539712,16.30813,-0.54183,1.0045979895066968,22.49152,82.52918,-41.2102880685596,257.97055644885256,-71.2368031863445,47.649462756567864,1.102593,389.3978773834099
750786572836058880,19.095293,0.453199,1.0646630421491663,4.084525,87.21457,61.15943648796324,187.61436544756785,25.245436960706463,147.80212845256523,0.98962,388.28910287016197
1582497708281834624,18.317719,-0.502293,1.2247326934539324,10.538826,100.062,55.55988292103662,130.17309429322287,54.86769447640265,146.89265380236063,1.012591,387.2631683266608
724156676088852608,19.707125,0.54347,5.643081245225622,16.521164,460.56744,60.454942700767454,210.150271043568,15.074490464419906,152.15927591906743,0.966235,386.8612888898087
3646521556081461248,16.828075,-0.48237,0.3552555492238372,4.277497,28.956198,53.53396059348931,341.3351239429655,10.455407985469966,213.22146022049833,0.983386,386.3482993610041
431035977162494464,19.368492,0.16563,2.8146556570887697,11.119483,227.60228,0.886951208811003,119.66321313730194,53.5744762216552,41.74474785325816,0.938438,383.29193231362393
4752640144933316480,19.104214,0.00341,2.61215578986678,14.087613,210.99341,-59.887813907882155,265.15518642597317,-58.98421192961153,10.952418367700524,1.031298,382.8671929761961
4100954212968167936,19.999321,0.413601,2.4767032835287845,4.735917,199.48349,-8.03703223986583,19.457598527380856,7.171111237264458,283.5852071519041,0.986029,381.77836999775656
2548055147251482112,19.248884,-0.252733,1.635689209090594,5.697855,131.7116,-59.9899554395153,107.25758610075609,-0.2478224754115869,5.437205149156397,0.971995,381.68189306787116
1320813464131916416,16.389122,-0.418062,0.3331179477843628,7.274086,26.767488,50.751117137680126,47.664659799400276,48.34593814522319,225.69687209469168,0.986541,380.87979419080546
5518419452166678528,19.671474,0.050428,2.1360617999100313,8.282904,171.62785,-11.715229858960187,261.1802457675703,-67.0433210901903,138.84721124305153,0.93973,380.8485433893877
1936678441136826880,19.717344,0.425478,2.7865238963762495,9.160024,223.10062,-16.555141223790564,105.33427818893387,42.83698057436614,11.757238291991689,0.985843,379.5039846499426
514798770133259136,20.58557,0.807861,8.448709730481353,9.271135,674.18225,2.541206283785448,132.02811792428326,46.59042190424119,57.9273556363782,1.043096,378.23809452225555
553299642945768960,19.868828,-0.152723,1.7381859895665133,5.301169,138.55276,21.777969647016537,133.38638178472968,55.88555475425591,85.23897181471213,0.920323,377.83074396693587
1307478312230148864,17.615797,-0.302935,3.4192640420504548,44.93153,269.70062,38.68133243807197,47.040295642190166,48.76437793560224,243.97707149142136,0.985573,373.8760549656524
1015135144116717056,18.57867,0.246456,4.026709225665764,19.862072,317.10364,38.659146333533,169.84779851734078,30.225389763587458,119.98497931241397,1.018402,373.2753368669842
2305376717499810688,20.390932,1.191385,9.282677489061184,21.98371,730.0283,26.411799389556624,120.79988921306527,68.23977204331202,87.01110272490985,0.969253,372.77329114998867
1900335355590892800,20.19101,1.286985,7.368708493896506,12.327685,577.7436,-16.782610334451604,87.68209351596417,42.65642160161108,348.66406413047736,1.004344,371.6397011865832
4764189621230467584,17.958984,-0.40411,2.0203974218206255,19.673239,158.24104,-37.77914021870289,265.1234432971293,-77.72666187788528,46.578383476942584,1.048761,371.24505117146214
1021962763431473280,19.714848,-0.131952,1.2361761179507724,4.055278,96.47507,47.00661716348089,158.00244303708536,40.15639913246015,128.30452490028435,1.000219,369.92448858772985
4709620068869613952,19.51884,-0.206377,1.6276997820962973,7.010661,126.85189,-54.624256066516025,297.9746943453999,-60.74328580693605,334.1808275205133,0.998834,369.4034783851933
2369026857221068160,18.373447,-0.096552,1.6820625455050469,8.901804,130.80977,-81.1804963091139,112.65007220174905,-21.319097540122993,2.6655060643794193,1.051436,368.61786452873116
4927860005859630080,16.749222,-0.516495,0.3039132739615435,6.277338,23.575031,-65.47294798641857,295.65529467104625,-52.40029310985235,347.04675330244174,0.990909,367.6892648124128
