oid,mjd,mag,magerr,catflags,filtercode,ra,dec
722314100005916,58953.4634259,19.4611664,0.0906233117,0,zi,245.5281045,43.7768505
722314100005916,58962.3804745,19.3995228,0.0865026265,0,zi,245.5281433,43.7768193
722314100005916,58962.4065625,19.4774342,0.0917402506,0,zi,245.5279861,43.7768543
722314100005916,58964.3242477,19.4582348,0.090423353,0,zi,245.5281767,43.7768736
722314100005916,58964.4817477,19.52948,0.0953974575,0,zi,245.5281357,43.7769094
722314100005916,58965.3594907,19.4268284,0.0883061737,0,zi,245.5281673,43.7768815
722314100005916,58965.3779745,19.5555992,0.0972812101,0,zi,245.5280949,43.7768735
722314100005916,58967.4633796,19.6169109,0.101830602,0,zi,245.528164,43.7768507
722314100005916,58968.3368056,19.5552216,0.0972537324,0,zi,245.5280872,43.7769164
722314100005916,58968.4814236,19.4710426,0.091299966,0,zi,245.5282474,43.776912
722314100005916,58969.2812731,19.3328781,0.0822443143,0,zi,245.5281578,43.7768725
722314100005916,58970.342419,19.4312935,0.0886044055,0,zi,245.5281528,43.7768774
722314100005916,58971.3175231,19.5586433,0.0975028127,0,zi,245.5281686,43.7768427
722314100005916,58971.3432176,19.41222,0.0873370469,0,zi,245.528188,43.7768472
722314100005916,58972.3159259,19.3313293,0.0821477622,0,zi,245.5281393,43.776885
722314100005916,58972.3373495,19.4550304,0.0902052447,0,zi,245.5281932,43.7768879
722314100005916,58973.4008565,19.380661,0.0852768943,0,zi,245.528111,43.776818
722314100005916,58974.3832292,19.6104774,0.101344794,0,zi,245.5280859,43.776911
722314100005916,58974.4214236,19.4439373,0.089453809,0,zi,245.5281019,43.7768724
722314100005916,58975.3183333,19.453804,0.0901218727,0,zi,245.5282123,43.7768158
722314100005916,58976.4028356,19.5265827,0.09519054,0,zi,245.5281697,43.7768063
722314100005916,58976.4210995,19.4363728,0.0889446884,0,zi,245.5281946,43.7768538
722314100005916,58977.2746181,19.3248863,0.0817471817,0,zi,245.5280432,43.7768564
722314100005916,58978.3168634,19.455555,0.0902409106,0,zi,245.5281948,43.7768352
722314100005916,58978.3468287,19.4446354,0.0895009637,0,zi,245.5281511,43.7768403
722314100005916,58979.3889815,19.4728088,0.091421403,0,zi,245.5281128,43.7768716
722314100005916,58979.3965046,19.6737633,0.106209479,0,zi,245.5281087,43.7768837
722314100005916,58980.3849074,19.3435001,0.0829094648,0,zi,245.5281909,43.7768643
722314100005916,58981.3516204,19.5214195,0.0948227346,0,zi,245.5281408,43.7769607
722314100005916,58981.3725463,19.4285755,0.0884227753,0,zi,245.5281608,43.7768284
722314100005916,58985.3309954,19.4625282,0.0907163098,0,zi,245.5281451,43.7768916
